episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
245,492000,2000,0.0,0.0,0.0,0,0,0,0,0,3304.1255509853363,True
246,494000,2000,0.0,0.0,0.0,0,0,0,0,0,3317.7978649139404,True
247,496000,2000,0.0,0.0,0.0,0,0,0,0,0,3331.513265132904,True
248,498000,2000,-31.0,-155.0,0.5840000000000001,0,0,0,0,0,3345.196208000183,True
249,500000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,3358.9056968688965,True
250,502000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,3371.2694828510284,True
251,504000,2000,0.0,0.0,0.0,0,0,0,0,0,3384.898092985153,True
252,506000,2000,0.0,0.0,0.0,0,0,0,0,0,3398.6097099781036,True
253,508000,2000,0.0,0.0,0.0,0,0,0,0,0,3412.2275471687317,True
254,510000,2000,0.0,0.0,0.0,0,0,0,0,0,3425.73419213295,True
255,512000,2000,0.0,0.0,0.0,0,0,0,0,0,3438.2146649360657,True
256,514000,2000,0.0,0.0,0.0,0,0,0,0,0,3452.1124851703644,True
257,516000,2000,0.0,0.0,0.0,0,0,0,0,0,3465.9968078136444,True
258,518000,2000,0.0,0.0,0.0,0,0,0,0,0,3479.784231185913,True
259,520000,2000,0.0,0.0,0.0,0,0,0,0,0,3493.1908609867096,True
260,522000,2000,0.0,0.0,0.0,0,0,0,0,0,3506.4718499183655,True
261,524000,2000,0.0,0.0,0.0,0,0,0,0,0,3518.6851909160614,True
262,526000,2000,0.0,0.0,0.0,0,0,0,0,0,3532.0902462005615,True
263,528000,2000,0.0,0.0,0.0,0,0,0,0,0,3545.506686925888,True
264,530000,2000,0.0,0.0,0.0,0,0,0,0,0,3558.9822709560394,True
265,532000,2000,0.0,0.0,0.0,0,0,0,0,0,3572.2328748703003,True
266,534000,2000,0.0,0.0,0.0,0,0,0,0,0,3584.3029701709747,True
267,536000,2000,0.0,0.0,0.0,0,0,0,0,0,3597.7257311344147,True
268,538000,2000,0.0,0.0,0.0,0,0,0,0,0,3611.1359689235687,True
